fecha,departamento
23/07/2010,VALLE DEL CAUCA
23/07/2010,RISARALDA
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,CUNDINAMARCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,QUINDIO
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,CUNDINAMARCA
23/07/2010,CALDAS
23/07/2010,BOLIVAR
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,RISARALDA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,CALDAS
23/07/2010,VALLE DEL CAUCA
23/07/2010,RISARALDA
23/07/2010,CORDOBA
23/07/2010,VALLE DEL CAUCA
23/07/2010,SANTANDER
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,BOLIVAR
23/07/2010,VALLE DEL CAUCA
23/07/2010,CUNDINAMARCA
23/07/2010,ANTIOQUIA
23/07/2010,HUILA
23/07/2010,QUINDIO
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,CORDOBA
23/07/2010,ANTIOQUIA
23/07/2010,RISARALDA
23/07/2010,CASANARE
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,BOYACA
23/07/2010,VALLE DEL CAUCA
23/07/2010,CAQUETA
23/07/2010,CALDAS
23/07/2010,HUILA
23/07/2010,SANTANDER
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,META
23/07/2010,BOYACA
23/07/2010,META
23/07/2010,CORDOBA
23/07/2010,ANTIOQUIA
23/07/2010,BOLIVAR
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,CORDOBA
23/07/2010,BOGOTA D. C.
23/07/2010,ARAUCA
23/07/2010,MAGDALENA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,RISARALDA
23/07/2010,VALLE DEL CAUCA
23/07/2010,SANTANDER
23/07/2010,ATLANTICO
23/07/2010,ANTIOQUIA
23/07/2010,RISARALDA
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOLIVAR
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,HUILA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,TOLIMA
23/07/2010,CUNDINAMARCA
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,TOLIMA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOLIVAR
23/07/2010,VALLE DEL CAUCA
23/07/2010,RISARALDA
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,SANTANDER
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,NARINO
23/07/2010,ATLANTICO
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,ATLANTICO
23/07/2010,HUILA
23/07/2010,ATLANTICO
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,TOLIMA
23/07/2010,CUNDINAMARCA
23/07/2010,BOGOTA D. C.
23/07/2010,CALDAS
23/07/2010,RISARALDA
23/07/2010,CUNDINAMARCA
23/07/2010,RISARALDA
23/07/2010,CUNDINAMARCA
23/07/2010,CUNDINAMARCA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ATLANTICO
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,QUINDIO
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,CORDOBA
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,MAGDALENA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,SANTANDER
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,BOYACA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,ATLANTICO
23/07/2010,CASANARE
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,NARINO
23/07/2010,META
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,ATLANTICO
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,SANTANDER
23/07/2010,ATLANTICO
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,QUINDIO
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,RISARALDA
23/07/2010,VALLE DEL CAUCA
23/07/2010,CALDAS
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOYACA
23/07/2010,ANTIOQUIA
23/07/2010,CAQUETA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,NORTE DE SANTANDER
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,META
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,BOLIVAR
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,META
23/07/2010,BOLIVAR
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOLIVAR
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOLIVAR
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,NARINO
23/07/2010,BOGOTA D. C.
23/07/2010,SANTANDER
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ATLANTICO
23/07/2010,VALLE DEL CAUCA
23/07/2010,CALDAS
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,SANTANDER
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,CALDAS
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ATLANTICO
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ATLANTICO
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,TOLIMA
23/07/2010,ANTIOQUIA
23/07/2010,SANTANDER
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,QUINDIO
23/07/2010,NARINO
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,RISARALDA
23/07/2010,ANTIOQUIA
23/07/2010,ATLANTICO
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,QUINDIO
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,CORDOBA
23/07/2010,CORDOBA
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,CASANARE
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,CALDAS
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,TOLIMA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOYACA
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,CUNDINAMARCA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,RISARALDA
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,CAUCA
23/07/2010,CUNDINAMARCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,SANTANDER
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,NARINO
23/07/2010,VALLE DEL CAUCA
23/07/2010,HUILA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,VALLE DEL CAUCA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,CALDAS
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,CASANARE
23/07/2010,META
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,SANTANDER
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
23/07/2010,VALLE DEL CAUCA
23/07/2010,HUILA
23/07/2010,QUINDIO
23/07/2010,ANTIOQUIA
23/07/2010,ATLANTICO
23/07/2010,VALLE DEL CAUCA
23/07/2010,ANTIOQUIA
23/07/2010,BOGOTA D. C.
23/07/2010,RISARALDA
23/07/2010,NARINO
23/07/2010,VALLE DEL CAUCA
23/07/2010,ATLANTICO
23/07/2010,VALLE DEL CAUCA
23/07/2010,CALDAS
23/07/2010,ANTIOQUIA
23/07/2010,BOLIVAR
23/07/2010,CALDAS
23/07/2010,TOLIMA
23/07/2010,ANTIOQUIA
23/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,NARINO
24/07/2010,BOGOTA D. C.
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,TOLIMA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,CORDOBA
24/07/2010,VALLE DEL CAUCA
24/07/2010,BOYACA
24/07/2010,BOGOTA D. C.
24/07/2010,VALLE DEL CAUCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,NORTE DE SANTANDER
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,BOLIVAR
24/07/2010,VALLE DEL CAUCA
24/07/2010,SANTANDER
24/07/2010,SANTANDER
24/07/2010,ANTIOQUIA
24/07/2010,NORTE DE SANTANDER
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,META
24/07/2010,CUNDINAMARCA
24/07/2010,NORTE DE SANTANDER
24/07/2010,NARINO
24/07/2010,RISARALDA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ATLANTICO
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,TOLIMA
24/07/2010,CUNDINAMARCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,SANTANDER
24/07/2010,BOGOTA D. C.
24/07/2010,VALLE DEL CAUCA
24/07/2010,TOLIMA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,QUINDIO
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,TOLIMA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,QUINDIO
24/07/2010,BOGOTA D. C.
24/07/2010,CHOCO
24/07/2010,BOGOTA D. C.
24/07/2010,CUNDINAMARCA
24/07/2010,BOLIVAR
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ATLANTICO
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,CUNDINAMARCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,CORDOBA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ATLANTICO
24/07/2010,VALLE DEL CAUCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ATLANTICO
24/07/2010,BOLIVAR
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,BOYACA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,META
24/07/2010,MAGDALENA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,TOLIMA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,LA GUAJIRA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,VALLE DEL CAUCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,BOGOTA D. C.
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,SANTANDER
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,CALDAS
24/07/2010,VALLE DEL CAUCA
24/07/2010,TOLIMA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,VALLE DEL CAUCA
24/07/2010,RISARALDA
24/07/2010,BOLIVAR
24/07/2010,CUNDINAMARCA
24/07/2010,ANTIOQUIA
24/07/2010,CALDAS
24/07/2010,BOLIVAR
24/07/2010,BOGOTA D. C.
24/07/2010,SANTANDER
24/07/2010,VALLE DEL CAUCA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,HUILA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,CORDOBA
24/07/2010,CUNDINAMARCA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,SANTANDER
24/07/2010,TOLIMA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,BOGOTA D. C.
24/07/2010,SANTANDER
24/07/2010,BOGOTA D. C.
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,BOYACA
24/07/2010,BOGOTA D. C.
24/07/2010,RISARALDA
24/07/2010,BOGOTA D. C.
24/07/2010,BOLIVAR
24/07/2010,CESAR
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ATLANTICO
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,CAQUETA
24/07/2010,QUINDIO
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,CESAR
24/07/2010,VALLE DEL CAUCA
24/07/2010,ATLANTICO
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,RISARALDA
24/07/2010,CAQUETA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,CUNDINAMARCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,CUNDINAMARCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,SANTANDER
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,RISARALDA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,RISARALDA
24/07/2010,CUNDINAMARCA
24/07/2010,MAGDALENA
24/07/2010,META
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,SANTANDER
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,CUNDINAMARCA
24/07/2010,BOGOTA D. C.
24/07/2010,CORDOBA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,CORDOBA
24/07/2010,ANTIOQUIA
24/07/2010,META
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,CUNDINAMARCA
24/07/2010,BOYACA
24/07/2010,ANTIOQUIA
24/07/2010,CUNDINAMARCA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,CORDOBA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,CALDAS
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,CALDAS
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,BOLIVAR
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,BOLIVAR
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,BOGOTA D. C.
24/07/2010,VALLE DEL CAUCA
24/07/2010,BOGOTA D. C.
24/07/2010,ATLANTICO
24/07/2010,BOGOTA D. C.
24/07/2010,ATLANTICO
24/07/2010,BOYACA
24/07/2010,BOGOTA D. C.
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,BOGOTA D. C.
24/07/2010,CUNDINAMARCA
24/07/2010,ANTIOQUIA
24/07/2010,BOYACA
24/07/2010,ANTIOQUIA
24/07/2010,CUNDINAMARCA
24/07/2010,VALLE DEL CAUCA
24/07/2010,NARINO
24/07/2010,ANTIOQUIA
24/07/2010,VALLE DEL CAUCA
24/07/2010,BOGOTA D. C.
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,CUNDINAMARCA
24/07/2010,ATLANTICO
24/07/2010,ANTIOQUIA
24/07/2010,BOLIVAR
24/07/2010,BOGOTA D. C.
24/07/2010,RISARALDA
24/07/2010,VALLE DEL CAUCA
24/07/2010,ANTIOQUIA
24/07/2010,ANTIOQUIA
